net_user,age,male,friend_cnt,avg_friend_age,avg_friend_male,friend_country_cnt,subscriber_friend_cnt,songsListened,lovedTracks,posts,playlists,shouts,tenure,good_country,delta1_friend_cnt,delta1_avg_friend_age,delta1_avg_friend_male,delta1_friend_country_cnt,delta1_subscriber_friend_cnt,delta1_songsListened,delta1_lovedTracks,delta1_posts,delta1_playlists,delta1_shouts,delta1_good_country,adopter
6xdqj5o1,27.246103781747745,,44.14157827093712,23.69225110775701,0.6784922055287642,7.235964193885232,0.09085147273205023,391,106,2,1,31.7663091742679,54.85170506718578,0.0,2.424405419490033,0.5750895368920167,-0.011340282279223367,0.09638803331210424,0.8501900637094477,-1165.6204466479296,-24.72381343790981,-6.0,-0.4655472358159606,21.455582575676942,,0
ec8irrlv,32.47198235899049,,0.505105641314912,33.63653511001154,0.8857746391362988,3.5307999879778644,0.6761026727380723,872,43,7,0,32.05730757250987,56.14450284700624,,-5.467008645353443,,-0.047907670815679204,0.1831858184558337,-1.0432267560364752,-4314.603938311648,-8.235696856039002,-1.2459554937914303,0.26312715126752373,4.044132996786749,0.0,0
st4mil18,32.85746873610998,,6.420713531848573,31.0313035240249,1.0,1.3203516121837742,0.37484161638454944,10710,143,2,0,15.938826863447371,48.33238272290938,0.0,0.3356336630576438,-0.4093654997091942,,-0.12706684760735393,0.10703162698326517,-1115.3636763944498,19.015158747279205,-6.0,0.15139200153191287,10.628194444577872,0.0,0
dhywwynv,,0.0,22.574814913458095,19.63670488411165,1.0,2.750746233409042,0.35856195699390914,15162,4,2,2,15.532825093066027,18.814774304765123,0.0,5.661861197998813,1.1323923813542418,0.056658975689240824,-0.43379893556387955,0.13786639474499868,967.3349724506612,-11.845869809159517,11.729952510981835,-0.3568036618259223,0.6230787400895326,0.0,0
mv57p65g,20.43959716789704,1.0,1.0187979057943466,24.454870038565137,0.6388357752053645,2.3715751481900424,0.35916963036334476,2542,214,1,0,28.050708717087723,31.378730946314402,0.0,3.356267536070433,0.488082646013862,0.04556489489780673,-0.21986256349473873,0.26079525627822164,-1312.0248155340757,38.99113503815951,-1.3519789543530898,-0.3554454087708622,21.47447018068048,,0
4aisu9n4,21.16979919550495,1.0,2.6277460971600735,,0.7566625976831408,3.425754719772925,0.14728659245616188,40873,32,2,0,6.773522290042598,20.783998422291525,,-2.180067790290633,,-0.07923169677956629,-0.4704940127842393,-0.2784243409663113,-1234.9774005307993,-45.72599660914209,4.551287620788546,0.41201951520864055,-2.1919957732229296,,0
7d9ufqm5,,,0.16548902639563498,,0.7062293359512511,0.9162097904144846,0.18198120623804193,5024,98,10,1,22.92020297237382,44.31218744599379,0.0,-3.228286698511066,2.4315168649372403,,-0.004879766961838207,-0.6998698026860524,1641.2540934043398,-14.172288927988687,-6.0,-0.07177752427201473,50.086513223662244,,0
zvazgur7,16.363098645754302,,11.230579391560868,25.46728046708192,0.7242572292176234,2.472397725203475,0.31426505200542243,21067,43,5,0,15.757939490401995,27.377300036480793,0.0,-2.2534328482158745,-0.9854678049671861,,1.2862244314988538,-0.09055649606043817,-1428.0402381370307,-13.06433460055642,1.4437875916823464,0.013203121299121457,94.57829141293769,0.0,0
wwyha0b6,,,3.1924434155688513,26.484375290128387,0.5885427173213185,4.661080551543721,0.4335568730365147,8998,22,1,0,1.5935953931642377,42.64130222850722,0.0,-4.577522554990809,-0.5907950122770873,,0.7739926419060734,-0.7842778304665695,-2005.345583433404,-8.636474414834336,-5.5367333478453835,0.4997513016550269,29.65798237687832,0.0,0
gpgwrr2w,,,6.93125910339048,17.285054596912723,,0.05698012931069042,0.5249419001237082,28763,86,1,0,37.41028781116294,58.90108212680647,0.0,6.347284369014838,-0.03904824161297518,0.10739826831067696,0.1090711956939911,-0.502592015959045,2386.421079937555,45.861707480362895,-2.159508273760058,-0.1421084857759546,-43.75732363214279,,0
7bl4s45c,,1.0,3.899058691102894,31.63620364928521,0.6636759233146458,1.043090124606612,0.11998370506553632,41259,13,9,0,7.513177735982335,9.273965021345933,0.0,0.1970387462609841,0.05290500431462408,-0.03580245893039929,-0.5856639736102217,-1.0239185705826823,-3550.5128795786977,38.011293747831395,-6.0,0.12613724263419324,46.65022011327483,0.0,0
26s9uon1,28.485495615391752,1.0,5.3518169103675675,22.55064806271511,0.320105606542702,3.1926117337225475,0.13405741702917667,1469,114,3,0,6.571759596509382,48.99221404624705,0.0,6.146303044395912,0.3661374264016718,-0.03694792801409359,0.15500948787531707,-0.227053267558779,-942.8204533234009,34.68824569048325,5.058898851293621,0.2204665538106447,46.244476621637645,0.0,1
348vs5jt,26.079991847714606,1.0,3.839100590299569,30.665814628960007,0.3825299530739811,2.209964400333061,0.18591313698272702,1895,12,0,1,8.348862425415486,30.10577842791365,1.0,-4.177846257000944,,-0.016385890981126163,0.6146012978006501,0.38226342484886994,-1055.138593303761,42.691343301073076,-2.08500351836712,-0.4979947021872224,66.1761419154388,,0
zlb3wsm5,23.916581285353647,,20.292760746508883,25.547806975481837,0.7213899115052339,1.004735976107706,0.09190132194845912,2661,0,3,0,17.944677343806422,63.163695301875585,,-8.426288073046905,-0.15736132599777228,0.05523139708614161,0.31449694710019027,0.09674006073747407,-2328.9022351033,18.312377251590988,-4.990159431765306,0.04356457667112156,46.7664359411413,0.0,0
ey4s2pvj,11.867737814446166,1.0,24.399235157611166,24.6207347146275,,0.8996762245678674,0.14381851263517967,366,177,15,0,6.137146921457608,50.34221805706643,0.0,5.546086213779493,,0.029163864435083908,-0.2863050486956401,-0.3449649312005446,-308.81547197841167,-0.8877777597599867,6.200676232557645,-0.5606486294103076,11.171928312695803,0.0,0
2efrxaff,23.79869494614253,1.0,22.1560629338629,37.31637215118682,0.06962749668382928,13.84099916461853,0.34181715417164155,33841,52,6,0,30.536301588806516,53.89437155143617,1.0,0.5037143410711628,0.10038542539282655,,0.2037122370909809,-0.5633798734677266,198.7300660309552,-49.316610405813904,14.06615270067555,0.17708550120224614,-28.14005302331672,0.0,0
ttqk4qcg,8.0,1.0,20.94982207660712,22.6139835190477,0.9150815601174892,0.31060060679645246,0.013257438436003955,3423,4,2,1,8.519627122843414,43.235109130613786,0.0,6.1671668670677215,0.30399261999693983,-0.0198471867165311,0.4669716240959706,-0.4663608875630488,-1697.230421091635,-17.4814078621084,13.51325730984947,-0.6370326178328038,6.861776675902118,,0
ys3nxolg,,,8.862866958099742,22.099861456886654,0.49935660061568954,0.6796260116616106,0.19246297224344625,5249,28,3,0,33.60680673707604,63.45609712959775,,1.5476242108443898,0.4526790050468986,0.07991962869318658,-0.42858814664762285,0.549018438358362,1013.9341612499954,23.968452986576864,16.223971724923906,-0.13224313250023237,17.25750889745248,0.0,0
qguutco1,,1.0,0.6490619118121221,35.44071588739271,0.44586319427540166,3.957948970471522,0.23049932842084211,17215,26,5,0,8.034678552016118,33.39877963730666,0.0,3.868833873609136,-0.09196270111086566,0.019343735316212904,-0.9691728235001412,-0.2702275656711525,-466.6117478822714,-7.045098092373147,4.7467997599054295,0.10236169502641833,-26.79422404970023,0.0,0
dp3hpg2x,34.70069135378779,,25.21642295428521,22.52467075032086,,1.6483308793873805,0.19782709798981166,3481,20,4,0,31.253877222429043,28.049312118518866,0.0,4.17212856164479,0.36442814097723897,0.02726244505773749,0.80317584288071,-0.9663931455898662,2401.1084734482647,-42.15911949155393,1.1464156643765107,0.6995680854443058,-29.71874505968042,,0
to2tzw55,19.117071083028613,0.0,2.777297909739412,23.913532278391273,1.0,2.886830321438613,0.10894111643087359,16815,14,0,0,6.871192183963773,60.02170475114145,0.0,7.791841496058186,0.4063632109108418,0.011372175710187652,-0.6340759719771114,-0.13696184941024114,176.07104966771777,-19.34182289733051,21.75718457922042,-0.5423821137592222,35.13363475170861,0.0,0
kwaehrr8,33.99501732102542,1.0,17.400794012487253,13.088895268112886,1.0,2.313146245773305,0.19110438477208785,404,25,7,0,36.056432986747836,20.175605101508012,0.0,6.366490647983576,0.6042878515407436,-0.04143209514548753,1.065022474238031,0.12255819787327567,1919.3592027321217,28.918127042927303,16.01387189160289,0.362557802252945,-48.359987384520736,0.0,0
cu5s4tid,,,13.965527646794932,25.738614868976217,0.46398655250829557,0.38112578465137664,0.22988050757306538,544,4,0,3,5.045190913825147,56.178650319701084,,4.206238124510476,0.622852418106114,0.0480741680959131,0.5385485121679028,-0.15466343250625872,-317.6977751702211,4.259934799726226,7.657766652709183,0.044380367900317075,-35.03562165748234,0.0,0
fxuv5zo2,,,1.5332815342382498,31.35073286836018,0.0,1.092093115652241,0.4122528116516117,2271,27,1,0,23.147450923952093,22.9377583034852,0.0,-2.897600830849181,1.6207224811338101,0.0398364411153841,0.06771688318642735,0.731215740365122,3215.1436042286673,33.56787959458887,8.81152116820972,0.39592093733280126,21.180108320195348,0.0,0
0fqnj3ce,,0.0,8.42197426456591,18.18532715907819,,0.13901148443715172,0.8328863301407806,15387,53,14,0,23.16119952262478,48.73981146746789,,-5.595745631949542,,0.10770749070238805,0.027152476971047695,0.10365447168893678,4094.940806836502,-24.238439846792513,-6.0,0.5501231129715636,,,0
xtppdi9t,28.269324278430133,1.0,6.420989987769539,,0.3913998250192591,6.290353237688035,0.2279198411083196,23882,42,0,2,17.152006600710614,41.34610534993134,1.0,1.3266373992568659,1.0532809584203233,0.056161331990398904,0.07358828390559684,0.4219662861725666,2097.067954323784,-13.071493257343969,2.2316672197720213,0.00217774962807589,-4.505410239467672,,0
606ir2sb,,,1.7709659431253708,28.180610750554933,0.7687502951589228,2.688682740509857,0.7998443408234616,14922,18,1,0,3.1944009501462944,0.0,,2.2001930542000845,0.18588734857605577,-0.00022710319906445636,-0.3337979228179099,0.16611323013462465,1599.1491702408296,30.58579610310784,16.789672398560754,-0.20411208893386595,86.79305010869751,0.0,0
6s26qs5c,28.077727310094538,,3.973019918222003,21.155793140339327,0.6333274825845859,3.334111537988561,0.17571546828895676,41838,329,3,2,8.778572693181884,45.8273350869969,,-2.6016076721014363,1.45627783041805,-0.05417114895256339,-1.4989753063589044,-0.1538007824164065,4119.777557475421,4.362681717756207,6.397349971117368,0.31665605915048434,-29.99758509439824,0.0,0
zxmpakkv,38.20042000884178,,6.68003261266398,,1.0,4.446638497222147,1.6755298881908294,56763,98,4,1,53.02056657682647,18.406396767402477,,4.493715652051828,0.15604913050303212,,-0.019909502787502094,0.13236470010132173,4992.883898536553,37.942939998441226,-6.0,0.010316651492771943,-60.970240623674364,0.0,0
aol4oj1y,,,5.031762285571137,31.012589565699876,1.0,0.6358370599464336,0.08309647198633209,1071,10,5,0,46.231427488316896,9.981063885349577,1.0,-4.298432748292816,0.44976883937390744,-0.0052441322952283004,-0.6907825888089222,-1.0520891231648821,541.0261485062292,19.932271703992527,3.3240345887631357,-0.40602688134139797,-0.6214972702177166,0.0,0
ag7k4fdh,34.409714803204416,1.0,2.2967548187580227,26.879208368526772,0.11218116505519904,2.3193334697754904,0.05116790392494769,16506,291,7,1,0.5860826937842798,32.91472706145032,,-0.4071907079454615,-0.6814455732115257,,0.5492611539973189,0.058836066115054896,2108.658301714389,-10.25725847049565,10.415073794149942,0.7802001559914072,-22.085436427517145,0.0,0
evzk7ivk,26.85247370779009,,0.46934088474367647,26.591534863769223,0.44739287089360985,0.8719630126636257,0.6320998615159147,13206,53,2,1,82.47034156562616,47.15311131667467,0.0,-4.068083575246073,0.330368470179802,-0.004533355277737155,0.4476805055745752,0.5319405215075782,3060.8097255049565,17.656047081453984,1.6747657449982614,0.16567906796799833,-15.572292272347788,,0
56r3omru,27.249511921367162,1.0,2.4722840792999357,30.398908585482886,0.30198467703982673,3.8335224411331805,0.22807419489388656,4970,76,3,0,2.6991498002136045,73.08657837920482,,0.5218384333645373,-0.09960466133351051,,0.30288702014474284,0.9304120764682299,-2089.7008693398884,-34.83974221751763,22.00337294585142,0.4750477494040372,-33.79978843558865,0.0,1
ozy3yz96,32.29002598665375,1.0,0.3057316835211535,,1.0,1.002304014060918,0.042960745434291805,11917,237,19,1,4.513902628642649,56.98079640505662,1.0,6.122174662687343,-0.6280321548511322,0.08346830452523918,0.16985799435875645,-0.34891073991879773,2769.524512576479,-30.628113416799557,-6.0,-0.36930180247720185,11.84225112722752,,0
hjcz0x4d,,1.0,4.2167256221792195,21.283347388648775,1.0,3.947753528489359,0.8831170247502989,3677,22,9,0,20.808781973592005,39.28344333546644,,7.566966166339543,0.23944398063482064,0.019993365321103147,1.7384875664766506,-0.43369333709801233,722.7286392921652,-24.70646101765058,0.010899751211275122,0.5336337284139255,-10.024678031070227,0.0,0
9n91qxlb,37.51017551839648,,18.541469910603713,15.887670390917942,0.9462212263487069,2.574437282840853,0.018982207622629914,815,137,1,0,14.484969377465438,0.0,,6.270434740046547,0.19929848497614505,0.04485643519884903,-0.11715471392035828,0.2444092146059083,604.5403936316201,16.164350872451948,6.6698660482269,-0.09873426233588242,3.9729689934115724,0.0,0
oayjz0ln,20.793553386289968,,3.6999459955449714,,0.911292622941688,2.6584643173261227,0.6108291671611554,8120,128,2,0,36.1048570365969,47.35670863924935,0.0,3.75422577207874,-0.37263250201403264,-0.06148546153646774,1.224613298180321,0.297327033008326,-1033.8424728511561,12.151341118681385,-6.0,0.10751576784751768,31.394813767730714,0.0,0
vlu7s2ja,25.295074991398526,1.0,10.166087782310463,,0.7246848489164546,1.7793145293076202,0.8364669300544707,1795,41,2,1,19.605891131454122,27.853515116867527,0.0,2.3703073492083537,2.000936007139391,0.03604537099264988,0.25837462300393915,-0.5457703554334206,-2495.8797566892104,25.51762277928003,-1.487689384809208,-0.7357871967735359,23.457943765232766,,0
djlkl5p9,,,27.777128277309803,29.00204585899596,,9.377685141240455,0.0888028453020643,2578,8,6,0,5.086106754341229,49.04620152840258,,-8.185782198807848,0.6889040525437103,0.002997386022964061,-0.2952973412266318,0.24842202158838528,2183.891745257226,-6.335956801902913,21.00537981051385,0.49806755040440415,8.893812872503043,0.0,0
3yfh1xuj,,0.0,0.45012567597059244,31.14640244720872,0.5091218915966202,2.0050086755772387,0.30190557181624206,2965,9,3,2,10.454369558953719,66.5159504020505,0.0,9.721046486874515,0.06332170519327499,-0.010814495222261526,-0.3989458266497431,0.5898661111087693,-2185.3649169713876,-22.537307151972122,-6.0,-0.21252306994713957,53.04063544648636,0.0,0
7y27d14q,31.855133957899433,1.0,11.55037101696383,34.61214729526945,0.26400667367644237,4.378519844932698,0.47523191631463985,4096,12,8,0,6.364182637421207,10.317511915155539,,2.536503572610776,0.8643926596754518,-0.00313508884377099,-1.3302365908692015,0.07943417857668882,-3277.6152006045986,21.841543599630604,5.616710402932937,0.2554105433463029,-12.278824499783058,0.0,0
dk970slk,,1.0,20.37473564310231,,0.8183111713403511,4.328520730515743,0.15188633364868154,8164,91,5,1,35.59156160693388,49.69429321308051,1.0,-0.6712612970710387,,,0.29733957319841675,0.6675327227110462,574.5369292945397,10.06613803137573,3.340237430323253,-0.061930480036279066,-46.271213637633736,,0
tnqnr8du,36.0032948853244,0.0,10.133335451955322,,1.0,10.219259221109382,0.4440439463996844,4995,91,2,0,1.4444146094365429,20.865592678326514,,-2.554025780500118,-0.6815562470846294,0.024031962856563317,-0.4376826871715613,-1.563069514835719,2776.903252348277,29.923169393590204,-6.0,-0.5358794545385555,-8.679776830999092,0.0,0
l3uoatqi,,0.0,0.976936583131279,23.783789321112266,0.7460690989009519,0.3545862803573811,0.9656215187612122,35732,124,6,0,,51.8298903051392,,-5.255337303290667,0.6842082076989243,-0.047927521113610795,-0.4771915568106756,-0.4067477733931135,-886.9762800083934,-8.55939546829449,2.344026167539826,-0.40955024535216106,-27.95393678578994,,0
nksrjmek,33.96034621682565,,4.295539721255972,22.058372551318914,0.975501961763134,2.857364985689147,0.6090401941493927,24136,25,2,2,7.087098766816175,14.419062019054358,0.0,8.041421290537944,,0.04691438514968927,0.34975210969039716,-0.6933901067453458,-3433.633039232365,-0.721889170518923,4.6285162917074825,-0.507092212760801,47.23364569191738,,0
qyccedjp,27.95198774576526,1.0,1.2381836367667527,19.206278121253725,0.485881523260239,4.7374611756891625,0.5199301402434815,11678,133,2,0,0.7734578725077684,14.201931577001556,,1.1755335816651702,0.7525896902353142,0.03659193402993402,-0.3777241061455897,0.37464593982796257,3541.4688001632376,-14.920488662283917,-1.7182891143576209,0.2362969523209313,-53.03208372870561,0.0,0
1sqilwrd,18.675480624932348,0.0,16.421036872449484,25.79897776437689,0.7384000535252452,0.3534335437973265,0.6153506733872683,2309,61,6,0,16.633811720592785,39.29579660361396,,-6.804660666657856,,0.03556750533806401,-0.274341156970637,-0.28170589418112557,-677.8674660061688,-18.4092578213536,-6.0,-0.2892452733549829,3.6400082143733243,0.0,0
7quwmln1,,1.0,2.5544997526100612,,0.014235184622471975,3.7899498446786852,0.26134129660421274,56876,37,7,0,40.13679127673595,14.872461566436684,1.0,-5.777430287408287,1.3182885943494556,0.05466631502213201,0.7776858616432258,0.1864550925536347,-1170.684995361257,-25.797123657515513,23.900351261492517,0.3983288408062199,-71.11673439017525,0.0,0
l84g57fx,,,20.103941483058062,24.28341613522165,0.335577310237463,7.402351119969712,1.3109489546116366,14362,85,0,0,23.393903590457676,35.235347807821604,0.0,-4.660614456674249,1.1916350251349808,-0.08091229363573478,0.1981015024284651,0.7881119809556755,-932.5373993485318,-3.592016780268503,6.849063744645969,0.18517160694307946,60.573923764543395,0.0,0
bideo2n1,,0.0,9.696510694268168,25.54607751226133,0.3587639465364212,2.2909251933721997,0.014155008532018688,3600,44,1,1,2.5127851104379038,33.46658701674348,1.0,-1.4076509020542498,0.46885025996210505,0.04258489205469973,-0.8712965280991034,-0.3238149251462327,465.2347810449025,-2.673032410421134,-6.0,0.39645328236910643,-14.872787588019543,,0
1p25vref,,1.0,24.390745218979973,27.090089480717207,,2.827366946469471,0.7507504916091771,37451,162,2,0,31.741911825119498,53.50258242751697,0.0,-7.132427898410244,0.10840042203336063,,0.6520715082334093,0.1211380966325575,3250.874436206046,-36.89800275211155,-6.0,-0.043148929642155116,-59.21235353204706,,0
1bo0e0ez,26.741443352699026,0.0,7.180226606103142,15.881589882400501,1.0,1.0243805767359295,0.18967611367359707,17335,135,3,2,3.0948059270739807,34.94288310112756,1.0,1.5761981745996674,-0.007576766043434963,-0.05282745115673938,-0.4701342169807484,0.18621587594908284,164.42464636167426,30.78178898903199,-6.0,-0.07700692969913295,-22.760096420761986,0.0,0
x43qwfza,,1.0,19.348684828365744,13.260473926934266,0.40279283103162966,6.664809334584607,0.8627248776423304,20723,83,14,0,15.90739680053437,8.663243220573062,0.0,-1.479589010085792,0.6741656959163125,-0.05912462602510981,-1.1305725509234732,-0.635473676930549,1212.8629211018938,9.912218907058834,-6.0,-0.4418126226098916,41.0167187618298,0.0,0
oy15jt95,16.208385803975084,0.0,3.560825220525344,,0.5469215719811598,3.423843332030252,0.4180843086524804,8039,33,1,0,53.48856041475443,21.477907181080024,0.0,2.498341590594322,-0.1868091722185178,,-0.10507833731020583,-0.3755470242721677,-589.8643134836477,3.4851986881919124,-2.492911228883905,-0.046445374185431716,-16.989900704221657,0.0,1
ffk03a3o,,1.0,2.5122179321080886,33.65738515458822,0.2197787523510542,2.0009355279868264,0.049228982878542896,13020,177,6,1,5.573113262136948,16.21124469250844,0.0,4.928927279799099,,-0.04728873969256694,-0.9109635394956656,0.9287025597068143,-3907.6931942867504,-1.5116796962493235,-3.2687582879638035,0.21343141305704372,-20.486309092363232,0.0,0
xw6i3z5s,21.28028014264105,1.0,15.185982121987966,27.175946284573232,0.8241420985955793,3.172229384043274,0.03242539859151206,9063,84,4,0,9.406763480013984,78.3313286568837,0.0,-0.6631497551479378,-0.39236608905099757,,-0.9149487591901067,-0.018258732751383996,1854.1213163940577,23.738049147234854,-6.0,-0.06274026939338286,-51.281780831820875,0.0,0
fha1gd1e,,,20.104414810033603,26.015767254876362,1.0,2.62983856726703,0.13273787552259386,24145,15,1,0,22.06661412398329,70.32334206966543,,4.367159015041943,1.1696895894569261,0.012933026880281947,-0.2106923666644673,0.23612839179469322,1816.2136742876494,-31.382647093921918,13.810651966416083,0.06465587290436327,42.43855827769872,,0
67flf7tz,23.83826391184179,,1.864972783570066,26.288344991477448,0.7269344984720439,4.633611479419101,0.06545058083300469,6189,123,4,1,0.2943789237332921,8.130739461537374,0.0,-6.695857210679595,-0.8284063337239365,,1.3809729581620287,-0.2581503262724301,4549.961373972565,-36.70343105842995,-0.410927125544538,-0.1813331908693562,52.78745964289312,0.0,0
v6fptooi,,,31.314550674425,28.581986929440678,0.12576886281156285,6.466496418192735,0.9133426079873169,25356,48,1,0,14.978424103406613,20.975093600746792,0.0,0.7665937223252025,,-0.03087052454300453,-1.508359257941474,-0.5959221828449116,-2099.9061905750887,22.59064460773702,-6.0,-0.02126600582371986,-21.56997238461132,,0
fsfur73m,,,3.7933282488390643,26.369531723727793,0.287624763524557,0.02650625610867846,0.5369908532762713,6937,70,1,0,6.445569013961926,42.64319419155223,1.0,2.680318015941671,0.5358260963568758,-0.08892094651168786,-0.17020161314855073,0.5285140386635664,164.50370615237404,-9.646007592718274,7.567135333325693,0.24357048181804558,-25.66814449114358,0.0,0
n24uj9b1,,1.0,3.9271276292150383,22.755247682476853,,3.2379299151031495,0.09822966209563871,18393,75,1,0,49.04830148117667,94.15917866382479,0.0,-4.072762591417227,0.8153227096777595,-0.00027116117332747657,0.47929374389254364,-0.20783645317892283,-181.90961722254713,26.8851281835539,15.994859363291514,-0.013772061243000332,25.143617193744706,0.0,0
fkg3p7ha,,,5.1923710172460815,14.818846349151615,0.7786709823418902,3.1307617658177294,0.6551917833306369,30954,9,8,0,7.40268568826869,18.153897240685662,0.0,4.046540451469456,-0.11021171533108368,-0.09273651982700754,-0.334000942760797,0.7839351223165582,162.89865759306673,55.493696937015365,-1.9330149649061699,0.38726422763318274,-31.85727834632593,,0
i5lfdph2,24.834212194347945,1.0,3.65589180920063,,0.49338185756297503,1.589641623156389,0.3628615720055801,44315,53,1,0,28.618108140221107,30.75750824878031,,5.660193506499349,,,0.17707611693588426,-0.14527845338278195,303.84687574395394,18.23270085000339,8.449751300662035,0.24697707215979012,-30.36075202784935,,0
udx1cgpa,,0.0,19.275224031289966,19.644978278772992,0.4853376925042474,1.7185235612801673,0.06625225888404859,816,94,1,1,15.677322969474739,48.491606872331694,1.0,-2.0934496164801377,-0.20390213932366144,0.09419986287858614,-0.48353735820431487,-0.3147568041280708,-2130.9284631739893,-1.3704703192695074,3.356949578101513,-0.020257378741933126,-67.5347722874751,0.0,0
y7cfjp60,24.66769662549673,,8.396569785257524,,0.3827580172303927,1.853914235500309,0.5335726575924423,26485,85,3,1,6.022324809596175,55.75927330596362,1.0,-4.5918867071392455,0.8516560738627219,-0.013513745688768132,-0.05214324767659726,0.24766450899230963,-276.56958114095335,12.209540306859061,6.317338448035103,0.23093087731982648,-49.62663723452315,,0
je95xq57,22.48542141460305,1.0,5.822185679079315,23.993315516761122,0.4403133353780092,2.1828398848114956,0.002075758018691037,16759,30,8,0,64.62170186542038,43.618195462592446,,0.8776097328091896,0.11446087990225806,,-0.4292709146765389,0.15897962543391722,544.7475271040303,36.75189358416885,23.433277259268273,0.12926740908285697,25.467849555983403,0.0,1
nhu9p2er,19.53954368400391,,8.745315422378232,26.81547019704168,0.7807036507765702,3.6029785597657997,0.6437092130154257,23900,60,1,1,43.59723764899511,43.136644901585726,0.0,1.9785729028747627,,-0.04251791426957681,-0.39540796006199486,-0.6908548876379906,1037.6273805777018,27.942258442639005,13.37064669289486,0.2852231689684413,-50.02827577516232,,0
h4ql7w4j,13.730674959203043,1.0,4.72041329808566,29.635139311567457,0.32499129940428795,1.346071791670466,0.10142231909939954,16258,48,1,0,8.111927104678983,14.496074500308517,,-7.136247688245728,-0.819057731011728,0.09561961201504916,0.4940107533551219,0.1481131515886729,-827.5089169611776,6.219736668510231,19.453510841180808,0.20149243685810586,50.99119450076343,,0
sd8qyak8,,0.0,0.02558375145348715,19.103165308080197,0.5747068318623976,0.3317703695039793,0.036864010017802824,38015,18,3,0,7.693943429531191,54.2948065089918,,3.1040552223413775,-0.2535936215949962,0.030374636916089524,0.5828765158738936,-0.09002201111688593,2604.8804027064266,-26.385318469497285,7.457275195618267,-0.5317214300477529,-16.483050986050166,,0
b9onpaul,,0.0,6.0778010961200835,,0.7426511123330221,1.2678265858878541,0.5336488031756381,6630,54,2,0,2.8801562983027194,6.791540735701432,0.0,-2.3966368006893766,,-0.041331515814347304,-0.035823596331048334,0.2688919666062517,4553.7329467908585,13.889017159197888,5.147451124057996,-0.09783737765534908,63.959399645063506,0.0,0
ubz6h946,,1.0,40.81177572639251,25.264285933260833,0.5360528266042354,0.6951653805875025,0.2322882724052605,3582,31,5,1,3.1667838074442907,52.39470158954559,1.0,-5.724483263409766,-0.22772162465013676,-0.007056890438017272,0.7523793988770563,0.5070687437018166,327.46128181984847,-3.329124473813923,-5.162764888783614,-0.8434673199418371,65.05992774274173,,0
aq5qpaes,26.28150812464583,0.0,1.9908027366703387,10.930131543365809,0.84202257227281,0.3317728704957078,0.3592357183969398,5663,29,1,2,0.9188808938357491,28.12021506413653,1.0,-1.0530505361346214,0.15014069460502635,0.01690610902873098,-0.3522010815988636,0.6466843659344935,-4624.659366398825,-10.642269914529226,13.375205622926257,0.2611275601240358,-55.322869578694416,0.0,0
snphspqw,,,20.872025898543285,17.479469347929808,0.4088303981984191,2.450675651274378,0.21498495981601373,60,47,1,1,10.258776168773581,36.67452939791481,0.0,4.938117920602212,0.6554652453809656,0.031266339902225895,-0.36472974348815523,0.08869092105071011,-3501.576702009615,36.76477609811343,-6.0,-0.06254772526145196,56.44885585271784,0.0,0
gvs2gytw,26.74139710334571,1.0,46.92080570573402,28.083336792121415,,0.971598396581338,0.6463486318799767,5030,48,2,0,11.807887960814796,3.2274719492261212,,8.899199633669724,0.47717175359457203,0.04261732408025171,-0.6457450579565577,-0.9371140645953815,-632.6751278373454,21.52519246117857,-0.4272985723770412,-0.6255542395718328,-29.534855857232117,0.0,0
onx3706f,19.950573205365487,,0.32405523236053124,,0.04669457265446886,0.6004015337316176,0.1594200676618886,2307,147,4,1,4.30745235267154,29.9365387946798,0.0,5.05008029122024,1.3751054786393964,-0.11985021139475206,0.8017495139732126,-1.0346040525776885,1315.8564794867423,39.87131435196928,-6.0,0.4411612539770209,-3.3827003720440887,0.0,0
yiymosoz,,0.0,2.5670492692784173,17.996489583724603,,0.6139773145853076,0.6635461179233623,1451,13,2,0,6.555734717497283,31.305820158457998,0.0,8.388051918427685,,0.04743590330843724,-1.2760585881255313,-0.1816961069164081,1095.5122956429168,11.02014563442577,17.283079440510175,-0.6191192025586141,-34.24930200764902,0.0,0
pd0y7c1n,,,25.44643765673089,22.020845092156932,,7.415596677832891,0.012914421621184526,3065,62,4,0,11.265865996928914,44.18916743012429,,8.074243785481652,0.16147694139964142,0.034937578763161295,0.09353914074291488,0.3643436538893323,4433.383842773774,23.187057041753068,7.981032191080003,-0.5188042014943965,-14.900552539559524,0.0,0
sqy2kltf,21.48271012468716,,0.13435718398885385,,,0.7013220591774283,0.38782108654880487,86762,65,12,0,16.69553525215052,38.27325890082305,0.0,2.852866177044201,,-0.11212204340389409,0.24472264434605082,0.37329514152438975,550.64822905329,7.283106121948384,-6.0,-0.11812502943909643,-18.846266424284053,0.0,0
dk005nbd,26.79182761098913,1.0,3.0133540318813528,20.01965096970262,0.7583393574839543,2.1635236069235613,0.0740950579123475,17042,93,12,0,26.5218540842974,31.925239787331726,1.0,-0.5312518430973706,-0.15742049533737038,0.035037426185392524,-0.45487111233775157,-0.3591472960140141,380.1712091330072,3.8385495065110655,-6.0,-0.011168885354208912,46.79682571343946,0.0,0
